feature_x,feature_y,feature_x_group,feature_y_group,value
E330 ot5 dB,facing_c2,Overtone,Physical Measurements,4.334234179170122e-6
E330 ot5 dB,facing_c3,Overtone,Physical Measurements,-1.082125850949522e-7
E330 ot5 dB,facing_c4,Overtone,Physical Measurements,-9.615250302294724e-9
E330 ot5 dB,Tip Opening,Overtone,Physical Measurements,-0.008425504996880016
E330 ot5 dB,Facing Length,Overtone,Physical Measurements,-0.02557762277679801
E330 ot5 dB,baffle_height_1,Overtone,Physical Measurements,-0.007682308629428867
E330 ot5 dB,baffle_height_3,Overtone,Physical Measurements,-0.006169375229211109
E330 ot5 dB,baffle_height_5,Overtone,Physical Measurements,-0.006724628251693141
E330 ot5 dB,baffle_height_8,Overtone,Physical Measurements,-0.003006658900043731
E330 ot5 dB,baffle_height_13,Overtone,Physical Measurements,0.004297824074740677
E330 ot5 dB,baffle_height_20,Overtone,Physical Measurements,0.01566645244470278
E330 ot5 dB,baffle_height_30,Overtone,Physical Measurements,0.01653382936468025
E330 ot5 dB,baffle_height_40,Overtone,Physical Measurements,5.231992859312619e-4
E330 ot5 dB,baffle_height_50,Overtone,Physical Measurements,0.00678860510709202
E330 ot5 dB,baffle_height_60,Overtone,Physical Measurements,0.01091326075929978
E330 ot5 dB,baffle_height_70,Overtone,Physical Measurements,0.01245627273504804
E330 ot5 dB,bore_table_angle,Overtone,Physical Measurements,0.01722543939936534
E330 ot5 dB,baffle 3-1,Overtone,Physical Measurements,0.001512933400218052
E330 ot5 dB,baffle 8-3,Overtone,Physical Measurements,-5.552530224822215e-4
E330 ot5 dB,baffle 13-8,Overtone,Physical Measurements,0.003717969351649456
E330 ot6 dB,facing_c0,Overtone,Physical Measurements,2.897037271946326e-4
E330 ot6 dB,facing_c2,Overtone,Physical Measurements,-6.04652404754132e-6
E330 ot6 dB,facing_c3,Overtone,Physical Measurements,4.356249889129788e-7
E330 ot6 dB,facing_c4,Overtone,Physical Measurements,4.182651056686585e-11
E330 ot6 dB,Tip Opening,Overtone,Physical Measurements,-0.01308033103817073
E330 ot6 dB,Facing Length,Overtone,Physical Measurements,0.01601166932732156
E330 ot6 dB,baffle_height_1,Overtone,Physical Measurements,-0.01166318485684534
E330 ot6 dB,baffle_height_3,Overtone,Physical Measurements,-0.0104108753676026
E330 ot6 dB,baffle_height_5,Overtone,Physical Measurements,-0.009321139680912796
E330 ot6 dB,baffle_height_8,Overtone,Physical Measurements,-0.004771696375027406
E330 ot6 dB,baffle_height_13,Overtone,Physical Measurements,0.006938381843562762
E330 ot6 dB,baffle_height_20,Overtone,Physical Measurements,0.01676047998090087
E330 ot6 dB,baffle_height_30,Overtone,Physical Measurements,0.007458808277284726
E330 ot6 dB,baffle_height_40,Overtone,Physical Measurements,-0.009817132632510826
E330 ot6 dB,baffle_height_50,Overtone,Physical Measurements,-0.004295309117804606
E330 ot6 dB,baffle_height_60,Overtone,Physical Measurements,0.01137283585812478
E330 ot6 dB,baffle_height_70,Overtone,Physical Measurements,0.001060318964538554
E330 ot6 dB,bore_table_angle,Overtone,Physical Measurements,0.01766178943185935
E330 ot6 dB,baffle 3-1,Overtone,Physical Measurements,0.00125230948924246
E330 ot6 dB,baffle 8-3,Overtone,Physical Measurements,0.001089735686689902
E330 ot6 dB,baffle 13-8,Overtone,Physical Measurements,0.004549443305885359
E330 ot7 dB,facing_c0,Overtone,Physical Measurements,0.001685879468087515
E330 ot7 dB,facing_c2,Overtone,Physical Measurements,-1.740556518356348e-5
E330 ot7 dB,facing_c3,Overtone,Physical Measurements,8.160359960241152e-7
E330 ot7 dB,facing_c4,Overtone,Physical Measurements,1.315789235439269e-8
E330 ot7 dB,Tip Opening,Overtone,Physical Measurements,-0.009513511142724187
E330 ot7 dB,Facing Length,Overtone,Physical Measurements,0.05372004561302347
E330 ot7 dB,baffle_height_1,Overtone,Physical Measurements,-0.008692186505197864
E330 ot7 dB,baffle_height_3,Overtone,Physical Measurements,-0.003641226279100067
E330 ot7 dB,baffle_height_5,Overtone,Physical Measurements,0.001173870371135306
E330 ot7 dB,baffle_height_8,Overtone,Physical Measurements,0.01005122331430328
E330 ot7 dB,baffle_height_13,Overtone,Physical Measurements,0.02636990898876764
E330 ot7 dB,baffle_height_20,Overtone,Physical Measurements,0.03678115093826946
E330 ot7 dB,baffle_height_30,Overtone,Physical Measurements,0.02128412395457624
E330 ot7 dB,baffle_height_40,Overtone,Physical Measurements,-6.206142255464274e-4
E330 ot7 dB,baffle_height_50,Overtone,Physical Measurements,0.008081316409160681
E330 ot7 dB,baffle_height_60,Overtone,Physical Measurements,0.008574124599302447
E330 ot7 dB,baffle_height_70,Overtone,Physical Measurements,-3.47930707146702e-4
E330 ot7 dB,bore_table_angle,Overtone,Physical Measurements,0.03165612993824661
E330 ot7 dB,baffle 3-1,Overtone,Physical Measurements,0.005050960226097806
E330 ot7 dB,baffle 8-3,Overtone,Physical Measurements,0.004815096650235414
E330 ot7 dB,baffle 13-8,Overtone,Physical Measurements,0.008877352943168023
A440 ot1 dB,facing_c0,Overtone,Physical Measurements,-1.455604357727044e-4
A440 ot1 dB,facing_c2,Overtone,Physical Measurements,-7.614523940727646e-6
A440 ot1 dB,facing_c3,Overtone,Physical Measurements,2.250917136383561e-7
A440 ot1 dB,facing_c4,Overtone,Physical Measurements,1.738282074257645e-8
A440 ot1 dB,Tip Opening,Overtone,Physical Measurements,0.005815811157792295
A440 ot1 dB,Facing Length,Overtone,Physical Measurements,6.229150341738201e-4
A440 ot1 dB,baffle_height_1,Overtone,Physical Measurements,0.0053384954966871
A440 ot1 dB,baffle_height_3,Overtone,Physical Measurements,0.0140261192355087
A440 ot1 dB,baffle_height_5,Overtone,Physical Measurements,0.01859623027974917
A440 ot1 dB,baffle_height_8,Overtone,Physical Measurements,0.03177074447797081
A440 ot1 dB,baffle_height_13,Overtone,Physical Measurements,0.05059043194004228
A440 ot1 dB,baffle_height_20,Overtone,Physical Measurements,0.08010787394294232
A440 ot1 dB,baffle_height_30,Overtone,Physical Measurements,0.08986950213282907
A440 ot1 dB,baffle_height_40,Overtone,Physical Measurements,0.06394501758811687
A440 ot1 dB,baffle_height_50,Overtone,Physical Measurements,0.06741954771781393
A440 ot1 dB,baffle_height_60,Overtone,Physical Measurements,0.003539518368857076
A440 ot1 dB,baffle_height_70,Overtone,Physical Measurements,0.03062787513023097
A440 ot1 dB,bore_table_angle,Overtone,Physical Measurements,0.04770734497607871
A440 ot1 dB,baffle 3-1,Overtone,Physical Measurements,0.008687623738821676
A440 ot1 dB,baffle 8-3,Overtone,Physical Measurements,0.004570111044240343
A440 ot1 dB,baffle 13-8,Overtone,Physical Measurements,0.01317451419822165
A440 ot2 dB,facing_c0,Overtone,Physical Measurements,-3.024809155904291e-4
A440 ot2 dB,facing_c2,Overtone,Physical Measurements,-6.403328969049414e-6
A440 ot2 dB,facing_c3,Overtone,Physical Measurements,3.231041170681465e-7
A440 ot2 dB,facing_c4,Overtone,Physical Measurements,1.033253045963787e-8
A440 ot2 dB,Tip Opening,Overtone,Physical Measurements,-0.00322145968253913
A440 ot2 dB,Facing Length,Overtone,Physical Measurements,0.003735473238662874
A440 ot2 dB,baffle_height_1,Overtone,Physical Measurements,-0.003039968796649521
A440 ot2 dB,baffle_height_3,Overtone,Physical Measurements,0.001539683889737427
A440 ot2 dB,baffle_height_5,Overtone,Physical Measurements,0.004260767273011301
A440 ot2 dB,baffle_height_8,Overtone,Physical Measurements,0.01253876150938608
A440 ot2 dB,baffle_height_13,Overtone,Physical Measurements,0.02608801946124491
A440 ot2 dB,baffle_height_20,Overtone,Physical Measurements,0.04404511652380997
A440 ot2 dB,baffle_height_30,Overtone,Physical Measurements,0.04635500263145312
A440 ot2 dB,baffle_height_40,Overtone,Physical Measurements,0.02898385300304511
A440 ot2 dB,baffle_height_50,Overtone,Physical Measurements,0.03277023238706236
A440 ot2 dB,baffle_height_60,Overtone,Physical Measurements,0.007489649749545416
A440 ot2 dB,baffle_height_70,Overtone,Physical Measurements,0.01500769597303801
A440 ot2 dB,bore_table_angle,Overtone,Physical Measurements,0.02678575987745809
A440 ot2 dB,baffle 3-1,Overtone,Physical Measurements,0.00457965268638721
A440 ot2 dB,baffle 8-3,Overtone,Physical Measurements,0.002721083383273521
A440 ot2 dB,baffle 13-8,Overtone,Physical Measurements,0.008277994236375106
A440 ot3 dB,facing_c0,Overtone,Physical Measurements,-5.58488730766126e-4
A440 ot3 dB,facing_c2,Overtone,Physical Measurements,1.160377747993159e-5
A440 ot3 dB,facing_c3,Overtone,Physical Measurements,-5.540118837528855e-7
A440 ot3 dB,facing_c4,Overtone,Physical Measurements,-1.464868404993418e-8
A440 ot3 dB,Tip Opening,Overtone,Physical Measurements,0.003067897932664357
A440 ot3 dB,Facing Length,Overtone,Physical Measurements,-0.0327539823244854
A440 ot3 dB,baffle_height_1,Overtone,Physical Measurements,0.003097902855820968
A440 ot3 dB,baffle_height_3,Overtone,Physical Measurements,7.929910880432676e-4
A440 ot3 dB,baffle_height_5,Overtone,Physical Measurements,-0.002242158093567654
A440 ot3 dB,baffle_height_8,Overtone,Physical Measurements,-0.0064847941136119
A440 ot3 dB,baffle_height_13,Overtone,Physical Measurements,-0.01353289303730866
A440 ot3 dB,baffle_height_20,Overtone,Physical Measurements,-0.01693375425419668
A440 ot3 dB,baffle_height_30,Overtone,Physical Measurements,-0.01136170785637408
A440 ot3 dB,baffle_height_40,Overtone,Physical Measurements,-0.007151091296593728
A440 ot3 dB,baffle_height_50,Overtone,Physical Measurements,-0.009042766450710435
A440 ot3 dB,baffle_height_60,Overtone,Physical Measurements,-0.002791390897353538
A440 ot3 dB,baffle_height_70,Overtone,Physical Measurements,0.003056148150046012
A440 ot3 dB,bore_table_angle,Overtone,Physical Measurements,-0.007996534161577421
A440 ot3 dB,baffle 3-1,Overtone,Physical Measurements,-0.002304911767777573
A440 ot3 dB,baffle 8-3,Overtone,Physical Measurements,-0.003035149181611163
A440 ot3 dB,baffle 13-8,Overtone,Physical Measurements,-0.004242636020044057
A440 ot4 dB,facing_c0,Overtone,Physical Measurements,-0.001014021264487723
A440 ot4 dB,facing_c2,Overtone,Physical Measurements,-6.314771464279788e-6
A440 ot4 dB,facing_c3,Overtone,Physical Measurements,4.794043436178666e-7
A440 ot4 dB,facing_c4,Overtone,Physical Measurements,1.582643207767914e-8
A440 ot4 dB,Tip Opening,Overtone,Physical Measurements,-0.004111050437842461
A440 ot4 dB,Facing Length,Overtone,Physical Measurements,0.009806222631116015
A440 ot4 dB,baffle_height_1,Overtone,Physical Measurements,-0.003695234741336215
A440 ot4 dB,baffle_height_3,Overtone,Physical Measurements,-0.004289573942867344
A440 ot4 dB,baffle_height_5,Overtone,Physical Measurements,-0.003507835773642085
A440 ot4 dB,baffle_height_8,Overtone,Physical Measurements,-0.001347392272325021
A440 ot4 dB,baffle_height_13,Overtone,Physical Measurements,0.005324281030627542
A440 ot4 dB,baffle_height_20,Overtone,Physical Measurements,0.01395131200686935
A440 ot4 dB,baffle_height_30,Overtone,Physical Measurements,0.01793288294821795
A440 ot4 dB,baffle_height_40,Overtone,Physical Measurements,0.01967298720523512
A440 ot4 dB,baffle_height_50,Overtone,Physical Measurements,0.01401941182298502
A440 ot4 dB,baffle_height_60,Overtone,Physical Measurements,0.003784011649339703
A440 ot4 dB,baffle_height_70,Overtone,Physical Measurements,-2.30952212664193e-4
A440 ot4 dB,bore_table_angle,Overtone,Physical Measurements,-0.004552597772173363
A440 ot4 dB,baffle 3-1,Overtone,Physical Measurements,-5.943392015311279e-4
A440 ot4 dB,baffle 8-3,Overtone,Physical Measurements,7.817381692251925e-4
A440 ot4 dB,baffle 13-8,Overtone,Physical Measurements,0.002160443501317074
A440 ot5 dB,facing_c0,Overtone,Physical Measurements,-4.972144346640743e-4
A440 ot5 dB,facing_c2,Overtone,Physical Measurements,-1.274861138573631e-5
A440 ot5 dB,facing_c3,Overtone,Physical Measurements,7.653287921242865e-7
A440 ot5 dB,facing_c4,Overtone,Physical Measurements,2.327748951487238e-8
A440 ot5 dB,Tip Opening,Overtone,Physical Measurements,-0.005110338296740246
A440 ot5 dB,Facing Length,Overtone,Physical Measurements,0.02918763634924795
A440 ot5 dB,baffle_height_1,Overtone,Physical Measurements,-0.004590719252711143
A440 ot5 dB,baffle_height_3,Overtone,Physical Measurements,-0.003330767330935036
A440 ot5 dB,baffle_height_5,Overtone,Physical Measurements,-7.180852358054647e-4
A440 ot5 dB,baffle_height_8,Overtone,Physical Measurements,0.004546673662845505
A440 ot5 dB,baffle_height_13,Overtone,Physical Measurements,0.01658705072358976
A440 ot5 dB,baffle_height_20,Overtone,Physical Measurements,0.02940289016514292
A440 ot5 dB,baffle_height_30,Overtone,Physical Measurements,0.0300639178912746
A440 ot5 dB,baffle_height_40,Overtone,Physical Measurements,0.02607848815420937
A440 ot5 dB,baffle_height_50,Overtone,Physical Measurements,0.02176069082487479
A440 ot5 dB,baffle_height_60,Overtone,Physical Measurements,0.004903276716260276
A440 ot5 dB,baffle_height_70,Overtone,Physical Measurements,3.932754852244606e-4
A440 ot5 dB,bore_table_angle,Overtone,Physical Measurements,0.005403436031077432
A440 ot5 dB,baffle 3-1,Overtone,Physical Measurements,0.001259951921776181
A440 ot5 dB,baffle 8-3,Overtone,Physical Measurements,0.002612682095129511
A440 ot5 dB,baffle 13-8,Overtone,Physical Measurements,0.005264758898650912
A440 ot6 dB,facing_c0,Overtone,Physical Measurements,8.807517491061808e-4
A440 ot6 dB,facing_c2,Overtone,Physical Measurements,-1.929215806455955e-5
A440 ot6 dB,facing_c3,Overtone,Physical Measurements,9.145367918240154e-7
A440 ot6 dB,facing_c4,Overtone,Physical Measurements,2.953621033836178e-8
A440 ot6 dB,Tip Opening,Overtone,Physical Measurements,2.203457021712476e-4
A440 ot6 dB,Facing Length,Overtone,Physical Measurements,0.05924174082803108
A440 ot6 dB,baffle_height_1,Overtone,Physical Measurements,5.83204354551627e-5
A440 ot6 dB,baffle_height_3,Overtone,Physical Measurements,0.002594618569267087
A440 ot6 dB,baffle_height_5,Overtone,Physical Measurements,0.007178869377757822
A440 ot6 dB,baffle_height_8,Overtone,Physical Measurements,0.01229545651269498
A440 ot6 dB,baffle_height_13,Overtone,Physical Measurements,0.021610186069185
A440 ot6 dB,baffle_height_20,Overtone,Physical Measurements,0.02630189421285013
A440 ot6 dB,baffle_height_30,Overtone,Physical Measurements,0.02084992632430989
A440 ot6 dB,baffle_height_40,Overtone,Physical Measurements,0.02114874826936492
A440 ot6 dB,baffle_height_50,Overtone,Physical Measurements,0.0179016013109386
A440 ot6 dB,baffle_height_60,Overtone,Physical Measurements,-0.001525336692746149
A440 ot6 dB,baffle_height_70,Overtone,Physical Measurements,-0.007401002030194869
A440 ot6 dB,bore_table_angle,Overtone,Physical Measurements,0.005286032216955709
A440 ot6 dB,baffle 3-1,Overtone,Physical Measurements,0.002536298133811856
A440 ot6 dB,baffle 8-3,Overtone,Physical Measurements,0.004584250808490621
A440 ot6 dB,baffle 13-8,Overtone,Physical Measurements,0.005116587134937341
A440 ot7 dB,facing_c0,Overtone,Physical Measurements,0.001746592555865559
A440 ot7 dB,facing_c2,Overtone,Physical Measurements,-2.339325431389421e-5
A440 ot7 dB,facing_c3,Overtone,Physical Measurements,1.027162697133629e-6
A440 ot7 dB,facing_c4,Overtone,Physical Measurements,3.435948227250342e-8
A440 ot7 dB,Tip Opening,Overtone,Physical Measurements,0.003966675464439763
A440 ot7 dB,Facing Length,Overtone,Physical Measurements,0.07943962931415259
A440 ot7 dB,baffle_height_1,Overtone,Physical Measurements,0.003655422616058712
A440 ot7 dB,baffle_height_3,Overtone,Physical Measurements,0.006844517824737996
A440 ot7 dB,baffle_height_5,Overtone,Physical Measurements,0.01248476171547369
A440 ot7 dB,baffle_height_8,Overtone,Physical Measurements,0.01775865814356042
A440 ot7 dB,baffle_height_13,Overtone,Physical Measurements,0.02701151710382805
A440 ot7 dB,baffle_height_20,Overtone,Physical Measurements,0.02970324773546857
A440 ot7 dB,baffle_height_30,Overtone,Physical Measurements,0.02129809320107186
A440 ot7 dB,baffle_height_40,Overtone,Physical Measurements,0.02250176746471456
A440 ot7 dB,baffle_height_50,Overtone,Physical Measurements,0.01812203524922592
A440 ot7 dB,baffle_height_60,Overtone,Physical Measurements,-0.006225640135286874
A440 ot7 dB,baffle_height_70,Overtone,Physical Measurements,-0.01080722791227253
A440 ot7 dB,bore_table_angle,Overtone,Physical Measurements,0.00763948392130955
A440 ot7 dB,baffle 3-1,Overtone,Physical Measurements,0.003189095208679255
A440 ot7 dB,baffle 8-3,Overtone,Physical Measurements,0.00564024389073577
A440 ot7 dB,baffle 13-8,Overtone,Physical Measurements,0.005273896428086677
E165 ot1 dB,E165 Rolloff,Overtone,Rolloff,-258.5082226723323
E165 ot1 dB,A220 Rolloff,Overtone,Rolloff,-421.3946002581162
E165 ot1 dB,E330 Rolloff,Overtone,Rolloff,52.22365648670808
E165 ot1 dB,A440 Rolloff,Overtone,Rolloff,106.6980973584976
E165 ot2 dB,E165 Rolloff,Overtone,Rolloff,-670.90044534791
E165 ot2 dB,A220 Rolloff,Overtone,Rolloff,-522.1150081114536
E165 ot2 dB,E330 Rolloff,Overtone,Rolloff,-610.0012038465654
E165 ot2 dB,A440 Rolloff,Overtone,Rolloff,-985.7027796537104
E165 ot3 dB,E165 Rolloff,Overtone,Rolloff,498.3350029637154
E165 ot3 dB,A220 Rolloff,Overtone,Rolloff,660.5236501947317
E165 ot3 dB,E330 Rolloff,Overtone,Rolloff,289.4630887222305
E165 ot3 dB,A440 Rolloff,Overtone,Rolloff,519.9277989058317
E165 ot4 dB,E165 Rolloff,Overtone,Rolloff,383.6256347694285
E165 ot4 dB,A220 Rolloff,Overtone,Rolloff,340.0455873192926
E165 ot4 dB,E330 Rolloff,Overtone,Rolloff,254.3352994567897
E165 ot4 dB,A440 Rolloff,Overtone,Rolloff,265.3139750659396
E165 ot5 dB,E165 Rolloff,Overtone,Rolloff,270.3402398258939
E165 ot5 dB,A220 Rolloff,Overtone,Rolloff,383.2681682954273
E165 ot5 dB,E330 Rolloff,Overtone,Rolloff,276.5646275587047
E165 ot5 dB,A440 Rolloff,Overtone,Rolloff,274.2920678612899
E165 ot6 dB,E165 Rolloff,Overtone,Rolloff,252.9191915076275
E165 ot6 dB,A220 Rolloff,Overtone,Rolloff,403.543229426356
E165 ot6 dB,E330 Rolloff,Overtone,Rolloff,225.9448214350773
E165 ot6 dB,A440 Rolloff,Overtone,Rolloff,245.6529977499297
E165 ot7 dB,E165 Rolloff,Overtone,Rolloff,182.2846074399632
E165 ot7 dB,A220 Rolloff,Overtone,Rolloff,355.240635303334
E165 ot7 dB,E330 Rolloff,Overtone,Rolloff,136.4498854159764
E165 ot7 dB,A440 Rolloff,Overtone,Rolloff,235.0912246148389
A220 ot1 dB,E165 Rolloff,Overtone,Rolloff,-129.9277006174095
A220 ot1 dB,A220 Rolloff,Overtone,Rolloff,-155.6080434600293
A220 ot1 dB,E330 Rolloff,Overtone,Rolloff,-230.2945278852961
A220 ot1 dB,A440 Rolloff,Overtone,Rolloff,-330.2008031170932
A220 ot2 dB,E165 Rolloff,Overtone,Rolloff,31.3416201933393
A220 ot2 dB,A220 Rolloff,Overtone,Rolloff,96.43885319225284
A220 ot2 dB,E330 Rolloff,Overtone,Rolloff,10.79413781728273
A220 ot2 dB,A440 Rolloff,Overtone,Rolloff,-83.5153653879806
A220 ot3 dB,E165 Rolloff,Overtone,Rolloff,241.5393564505979
A220 ot3 dB,A220 Rolloff,Overtone,Rolloff,424.0026355780316
A220 ot3 dB,E330 Rolloff,Overtone,Rolloff,155.5643930964084
A220 ot3 dB,A440 Rolloff,Overtone,Rolloff,302.5100819743959
A220 ot4 dB,E165 Rolloff,Overtone,Rolloff,159.4019585330532
A220 ot4 dB,A220 Rolloff,Overtone,Rolloff,347.9335216955736
A220 ot4 dB,E330 Rolloff,Overtone,Rolloff,108.4193102156273
A220 ot4 dB,A440 Rolloff,Overtone,Rolloff,223.1973837495198
A220 ot5 dB,E165 Rolloff,Overtone,Rolloff,149.87189038301
A220 ot5 dB,A220 Rolloff,Overtone,Rolloff,329.1312723178514
A220 ot5 dB,E330 Rolloff,Overtone,Rolloff,100.0722331900224
A220 ot5 dB,A440 Rolloff,Overtone,Rolloff,180.4669236710347
A220 ot6 dB,E165 Rolloff,Overtone,Rolloff,139.1468325381479
A220 ot6 dB,A220 Rolloff,Overtone,Rolloff,260.5751429580206
A220 ot6 dB,E330 Rolloff,Overtone,Rolloff,91.9793436932323
A220 ot6 dB,A440 Rolloff,Overtone,Rolloff,156.7633144381651
A220 ot7 dB,E165 Rolloff,Overtone,Rolloff,121.1410850468208
A220 ot7 dB,A220 Rolloff,Overtone,Rolloff,203.1295690259676
A220 ot7 dB,E330 Rolloff,Overtone,Rolloff,82.64207438780949
A220 ot7 dB,A440 Rolloff,Overtone,Rolloff,91.71566915248636
E330 ot1 dB,E165 Rolloff,Overtone,Rolloff,63.53130498858086
E330 ot1 dB,A220 Rolloff,Overtone,Rolloff,369.1012215406384
E330 ot1 dB,E330 Rolloff,Overtone,Rolloff,-16.5444501544356
E330 ot1 dB,A440 Rolloff,Overtone,Rolloff,241.0462055816261
E330 ot2 dB,E165 Rolloff,Overtone,Rolloff,167.6796687212457
E330 ot2 dB,A220 Rolloff,Overtone,Rolloff,207.5745189476992
E330 ot2 dB,E330 Rolloff,Overtone,Rolloff,159.6873871144862
E330 ot2 dB,A440 Rolloff,Overtone,Rolloff,120.8118670502133
E330 ot3 dB,E165 Rolloff,Overtone,Rolloff,197.2569337495696
E330 ot3 dB,A220 Rolloff,Overtone,Rolloff,315.5491817091216
E330 ot3 dB,E330 Rolloff,Overtone,Rolloff,188.1761009764867
E330 ot3 dB,A440 Rolloff,Overtone,Rolloff,204.196153624046
E330 ot4 dB,E165 Rolloff,Overtone,Rolloff,154.4218499541578
E330 ot4 dB,A220 Rolloff,Overtone,Rolloff,263.4932867423789
E330 ot4 dB,E330 Rolloff,Overtone,Rolloff,147.0757547286676
E330 ot4 dB,A440 Rolloff,Overtone,Rolloff,178.8404054552295
E330 ot5 dB,E165 Rolloff,Overtone,Rolloff,171.4088260747529
E330 ot5 dB,A220 Rolloff,Overtone,Rolloff,248.6862092113603
E330 ot5 dB,E330 Rolloff,Overtone,Rolloff,157.7719450151035
E330 ot5 dB,A440 Rolloff,Overtone,Rolloff,152.245601947817
E330 ot6 dB,E165 Rolloff,Overtone,Rolloff,206.1557778489952
E330 ot6 dB,A220 Rolloff,Overtone,Rolloff,280.9187684387373
E330 ot6 dB,E330 Rolloff,Overtone,Rolloff,184.594749317503
E330 ot6 dB,A440 Rolloff,Overtone,Rolloff,188.4581399648073
E330 ot7 dB,E165 Rolloff,Overtone,Rolloff,184.9877372489566
E330 ot7 dB,A220 Rolloff,Overtone,Rolloff,272.1815615660109
E330 ot7 dB,E330 Rolloff,Overtone,Rolloff,188.953702117104
E330 ot7 dB,A440 Rolloff,Overtone,Rolloff,216.0287351153075
A440 ot1 dB,E165 Rolloff,Overtone,Rolloff,34.07930028465289
A440 ot1 dB,A220 Rolloff,Overtone,Rolloff,206.1065023125112
A440 ot1 dB,E330 Rolloff,Overtone,Rolloff,-18.32781006496327
A440 ot1 dB,A440 Rolloff,Overtone,Rolloff,143.7773765896771
A440 ot2 dB,E165 Rolloff,Overtone,Rolloff,136.5353553696185
A440 ot2 dB,A220 Rolloff,Overtone,Rolloff,277.6729715594691
A440 ot2 dB,E330 Rolloff,Overtone,Rolloff,105.9965691866678
A440 ot2 dB,A440 Rolloff,Overtone,Rolloff,191.7829917492799
A440 ot3 dB,E165 Rolloff,Overtone,Rolloff,106.5867121859155
A440 ot3 dB,A220 Rolloff,Overtone,Rolloff,207.1273123181803
A440 ot3 dB,E330 Rolloff,Overtone,Rolloff,63.91265041369655
A440 ot3 dB,A440 Rolloff,Overtone,Rolloff,126.4954625201758
A440 ot4 dB,E165 Rolloff,Overtone,Rolloff,136.3721826976225
A440 ot4 dB,A220 Rolloff,Overtone,Rolloff,216.1083332850639
A440 ot4 dB,E330 Rolloff,Overtone,Rolloff,98.63288752125933
A440 ot4 dB,A440 Rolloff,Overtone,Rolloff,146.8748920752247
A440 ot5 dB,E165 Rolloff,Overtone,Rolloff,141.9538911372517
A440 ot5 dB,A220 Rolloff,Overtone,Rolloff,233.2680991518262
A440 ot5 dB,E330 Rolloff,Overtone,Rolloff,117.6513674629391
A440 ot5 dB,A440 Rolloff,Overtone,Rolloff,181.194908642405
A440 ot6 dB,E165 Rolloff,Overtone,Rolloff,124.2012836412943
A440 ot6 dB,A220 Rolloff,Overtone,Rolloff,229.7395332849224
A440 ot6 dB,E330 Rolloff,Overtone,Rolloff,102.3542110937837
A440 ot6 dB,A440 Rolloff,Overtone,Rolloff,188.0803600653054
A440 ot7 dB,E165 Rolloff,Overtone,Rolloff,120.4849102394554
A440 ot7 dB,A220 Rolloff,Overtone,Rolloff,226.994709319398
A440 ot7 dB,E330 Rolloff,Overtone,Rolloff,134.8343078570157
A440 ot7 dB,A440 Rolloff,Overtone,Rolloff,190.1904101884808
E165 ot1 dB,Brightness,Overtone,Survey,-0.3682260312741836
E165 ot1 dB,Resistance,Overtone,Survey,-0.1308860237946676
E165 ot1 dB,Tuning,Overtone,Survey,-0.5794219248095897
E165 ot1 dB,Transitions,Overtone,Survey,1.569080882605492
E165 ot1 dB,Projection,Overtone,Survey,-1.35078830464498
E165 ot2 dB,Brightness,Overtone,Survey,1.844562898416498
E165 ot2 dB,Resistance,Overtone,Survey,-1.424739990076673
E165 ot2 dB,Tuning,Overtone,Survey,1.244504422951642
E165 ot2 dB,Transitions,Overtone,Survey,0.5943534620532722
E165 ot2 dB,Projection,Overtone,Survey,2.900568792576382
E165 ot3 dB,Brightness,Overtone,Survey,-0.2621714680791953
E165 ot3 dB,Resistance,Overtone,Survey,0.4599626431277973
E165 ot3 dB,Tuning,Overtone,Survey,-0.009897188186910322
E165 ot3 dB,Transitions,Overtone,Survey,-0.765853540087084
E165 ot3 dB,Projection,Overtone,Survey,-0.7331908789971938
E165 ot4 dB,Brightness,Overtone,Survey,0.07336728526395966
E165 ot4 dB,Resistance,Overtone,Survey,0.2831315934531385
E165 ot4 dB,Tuning,Overtone,Survey,-0.08997460643943683
E165 ot4 dB,Transitions,Overtone,Survey,-1.012464266175556
E165 ot4 dB,Projection,Overtone,Survey,-0.4501110530488648
E165 ot5 dB,Brightness,Overtone,Survey,0.1425025565216505
E165 ot5 dB,Resistance,Overtone,Survey,-0.02690292900740173
E165 ot5 dB,Tuning,Overtone,Survey,0.4570391109822737
E165 ot5 dB,Transitions,Overtone,Survey,0.3947826794152003
E165 ot5 dB,Projection,Overtone,Survey,0.07217490489893663
E165 ot6 dB,Brightness,Overtone,Survey,0.04540020465019926
E165 ot6 dB,Resistance,Overtone,Survey,0.1188412996603163
E165 ot6 dB,Tuning,Overtone,Survey,0.3744031638685849
E165 ot6 dB,Transitions,Overtone,Survey,-0.007357307041141921
E165 ot6 dB,Projection,Overtone,Survey,0.06082037813206841
E165 ot7 dB,Brightness,Overtone,Survey,-0.0855574910425876
E165 ot7 dB,Resistance,Overtone,Survey,0.3227791699953572
E165 ot7 dB,Tuning,Overtone,Survey,0.3120011874939581
E165 ot7 dB,Transitions,Overtone,Survey,-0.1876759383060015
E165 ot7 dB,Projection,Overtone,Survey,-0.1342767633423668
A220 ot1 dB,Brightness,Overtone,Survey,0.1552034858545339
A220 ot1 dB,Resistance,Overtone,Survey,-0.3823492070486015
A220 ot1 dB,Tuning,Overtone,Survey,0.4445878035346437
A220 ot1 dB,Transitions,Overtone,Survey,-0.4847856275955273
