feature_x,feature_y,feature_x_group,feature_y_group,value
baffle_height_8,Resistance,Physical Measurements,Survey,0.8026741745751035
baffle_height_8,Tuning,Physical Measurements,Survey,0.8945015503695999
baffle_height_8,Transitions,Physical Measurements,Survey,0.8813749416838446
baffle_height_8,Projection,Physical Measurements,Survey,0.8782645140698825
baffle_height_13,Brightness,Physical Measurements,Survey,0.8442310406786833
baffle_height_13,Resistance,Physical Measurements,Survey,0.8096863216101831
baffle_height_13,Tuning,Physical Measurements,Survey,0.8908876580391292
baffle_height_13,Transitions,Physical Measurements,Survey,0.8825419203431567
baffle_height_13,Projection,Physical Measurements,Survey,0.8609159074601349
baffle_height_20,Brightness,Physical Measurements,Survey,0.8378668092535373
baffle_height_20,Resistance,Physical Measurements,Survey,0.8108351710492144
baffle_height_20,Tuning,Physical Measurements,Survey,0.8885118925606762
baffle_height_20,Transitions,Physical Measurements,Survey,0.8794643567072963
baffle_height_20,Projection,Physical Measurements,Survey,0.8527846366165571
baffle_height_30,Brightness,Physical Measurements,Survey,0.8610081160962202
baffle_height_30,Resistance,Physical Measurements,Survey,0.8055999249974626
baffle_height_30,Tuning,Physical Measurements,Survey,0.8958159001798426
baffle_height_30,Transitions,Physical Measurements,Survey,0.8814322003446381
baffle_height_30,Projection,Physical Measurements,Survey,0.8739221720007004
baffle_height_40,Brightness,Physical Measurements,Survey,0.8805888612504945
baffle_height_40,Resistance,Physical Measurements,Survey,0.7989030659387718
baffle_height_40,Tuning,Physical Measurements,Survey,0.8998787928353681
baffle_height_40,Transitions,Physical Measurements,Survey,0.8827174613643387
baffle_height_40,Projection,Physical Measurements,Survey,0.8924478969002301
baffle_height_50,Brightness,Physical Measurements,Survey,0.8858226865748401
baffle_height_50,Resistance,Physical Measurements,Survey,0.7978592479240705
baffle_height_50,Tuning,Physical Measurements,Survey,0.9023653071792186
baffle_height_50,Transitions,Physical Measurements,Survey,0.883578310095091
baffle_height_50,Projection,Physical Measurements,Survey,0.8975319752668505
baffle_height_60,Brightness,Physical Measurements,Survey,0.9004015097490237
baffle_height_60,Resistance,Physical Measurements,Survey,0.7915613148810465
baffle_height_60,Tuning,Physical Measurements,Survey,0.9057492669134347
baffle_height_60,Transitions,Physical Measurements,Survey,0.881071755379838
baffle_height_60,Projection,Physical Measurements,Survey,0.9107880868836751
baffle_height_70,Brightness,Physical Measurements,Survey,0.8978383594312721
baffle_height_70,Resistance,Physical Measurements,Survey,0.7928934252121344
baffle_height_70,Tuning,Physical Measurements,Survey,0.9059474557671109
baffle_height_70,Transitions,Physical Measurements,Survey,0.8800877889777001
baffle_height_70,Projection,Physical Measurements,Survey,0.9093115883752005
bore_table_angle,Brightness,Physical Measurements,Survey,0.8385211290431347
bore_table_angle,Resistance,Physical Measurements,Survey,0.8101290608156742
bore_table_angle,Tuning,Physical Measurements,Survey,0.8939628245724505
bore_table_angle,Transitions,Physical Measurements,Survey,0.8724160145361441
bore_table_angle,Projection,Physical Measurements,Survey,0.8578684048468036
baffle 3-1,Brightness,Physical Measurements,Survey,0.6430265060543114
baffle 3-1,Resistance,Physical Measurements,Survey,0.7170819351611702
baffle 3-1,Tuning,Physical Measurements,Survey,0.7441929240502547
baffle 3-1,Transitions,Physical Measurements,Survey,0.7700289405969256
baffle 3-1,Projection,Physical Measurements,Survey,0.666899476236686
baffle 8-3,Brightness,Physical Measurements,Survey,0.7418438285679323
baffle 8-3,Resistance,Physical Measurements,Survey,0.7611943348070349
baffle 8-3,Tuning,Physical Measurements,Survey,0.808661947630425
baffle 8-3,Transitions,Physical Measurements,Survey,0.8366923899352374
baffle 8-3,Projection,Physical Measurements,Survey,0.7594627626992267
baffle 13-8,Brightness,Physical Measurements,Survey,0.7415545744735155
baffle 13-8,Resistance,Physical Measurements,Survey,0.7780978247629868
baffle 13-8,Tuning,Physical Measurements,Survey,0.822227130894878
baffle 13-8,Transitions,Physical Measurements,Survey,0.8394887823198278
baffle 13-8,Projection,Physical Measurements,Survey,0.7542528474781925
facing_c0,E165 Tuning Ratio,Physical Measurements,Tuning Ratio,0.3513269338872296
facing_c0,A220 Tuning Ratio,Physical Measurements,Tuning Ratio,0.02489725123205078
facing_c0,E330 Tuning Ratio,Physical Measurements,Tuning Ratio,0.3513269338872296
facing_c0,A440 Tuning Ratio,Physical Measurements,Tuning Ratio,0.02489725123205078
facing_c2,E165 Tuning Ratio,Physical Measurements,Tuning Ratio,0.4636526725913205
facing_c2,A220 Tuning Ratio,Physical Measurements,Tuning Ratio,0.08354120507242602
facing_c2,E330 Tuning Ratio,Physical Measurements,Tuning Ratio,0.4636526725913205
facing_c2,A440 Tuning Ratio,Physical Measurements,Tuning Ratio,0.08354120507242602
facing_c3,E165 Tuning Ratio,Physical Measurements,Tuning Ratio,0.4498555220455983
facing_c3,A220 Tuning Ratio,Physical Measurements,Tuning Ratio,0.08771548225624293
facing_c3,E330 Tuning Ratio,Physical Measurements,Tuning Ratio,0.4498555220455983
facing_c3,A440 Tuning Ratio,Physical Measurements,Tuning Ratio,0.08771548225624293
facing_c4,E165 Tuning Ratio,Physical Measurements,Tuning Ratio,0.2035588311592518
facing_c4,A220 Tuning Ratio,Physical Measurements,Tuning Ratio,0.09112109429273518
facing_c4,E330 Tuning Ratio,Physical Measurements,Tuning Ratio,0.2035588311592518
facing_c4,A440 Tuning Ratio,Physical Measurements,Tuning Ratio,0.09112109429273518
Tip Opening,E165 Tuning Ratio,Physical Measurements,Tuning Ratio,0.5233993344432651
Tip Opening,A220 Tuning Ratio,Physical Measurements,Tuning Ratio,0.06921025893867783
Tip Opening,E330 Tuning Ratio,Physical Measurements,Tuning Ratio,0.5233993344432651
Tip Opening,A440 Tuning Ratio,Physical Measurements,Tuning Ratio,0.06921025893867783
Facing Length,E165 Tuning Ratio,Physical Measurements,Tuning Ratio,0.5470614805828898
Facing Length,A220 Tuning Ratio,Physical Measurements,Tuning Ratio,0.0714445250119008
Facing Length,E330 Tuning Ratio,Physical Measurements,Tuning Ratio,0.5470614805828898
Facing Length,A440 Tuning Ratio,Physical Measurements,Tuning Ratio,0.0714445250119008
baffle_height_1,E165 Tuning Ratio,Physical Measurements,Tuning Ratio,0.5254366282843008
baffle_height_1,A220 Tuning Ratio,Physical Measurements,Tuning Ratio,0.06831940044553486
baffle_height_1,E330 Tuning Ratio,Physical Measurements,Tuning Ratio,0.5254366282843008
baffle_height_1,A440 Tuning Ratio,Physical Measurements,Tuning Ratio,0.06831940044553486
baffle_height_3,E165 Tuning Ratio,Physical Measurements,Tuning Ratio,0.528578288986427
baffle_height_3,A220 Tuning Ratio,Physical Measurements,Tuning Ratio,0.07056209493139853
baffle_height_3,E330 Tuning Ratio,Physical Measurements,Tuning Ratio,0.528578288986427
baffle_height_3,A440 Tuning Ratio,Physical Measurements,Tuning Ratio,0.07056209493139853
baffle_height_5,E165 Tuning Ratio,Physical Measurements,Tuning Ratio,0.531953709583431
baffle_height_5,A220 Tuning Ratio,Physical Measurements,Tuning Ratio,0.07047226036280152
baffle_height_5,E330 Tuning Ratio,Physical Measurements,Tuning Ratio,0.531953709583431
baffle_height_5,A440 Tuning Ratio,Physical Measurements,Tuning Ratio,0.07047226036280152
baffle_height_8,E165 Tuning Ratio,Physical Measurements,Tuning Ratio,0.5403326140946629
baffle_height_8,A220 Tuning Ratio,Physical Measurements,Tuning Ratio,0.0704384460401064
baffle_height_8,E330 Tuning Ratio,Physical Measurements,Tuning Ratio,0.5403326140946629
baffle_height_8,A440 Tuning Ratio,Physical Measurements,Tuning Ratio,0.0704384460401064
baffle_height_13,E165 Tuning Ratio,Physical Measurements,Tuning Ratio,0.5523493723630969
baffle_height_13,A220 Tuning Ratio,Physical Measurements,Tuning Ratio,0.06723258107603203
baffle_height_13,E330 Tuning Ratio,Physical Measurements,Tuning Ratio,0.5523493723630969
baffle_height_13,A440 Tuning Ratio,Physical Measurements,Tuning Ratio,0.06723258107603203
baffle_height_20,E165 Tuning Ratio,Physical Measurements,Tuning Ratio,0.5599729394924551
baffle_height_20,A220 Tuning Ratio,Physical Measurements,Tuning Ratio,0.06446821236052369
baffle_height_20,E330 Tuning Ratio,Physical Measurements,Tuning Ratio,0.5599729394924551
baffle_height_20,A440 Tuning Ratio,Physical Measurements,Tuning Ratio,0.06446821236052369
baffle_height_30,E165 Tuning Ratio,Physical Measurements,Tuning Ratio,0.5593461348305957
baffle_height_30,A220 Tuning Ratio,Physical Measurements,Tuning Ratio,0.0661899653304262
baffle_height_30,E330 Tuning Ratio,Physical Measurements,Tuning Ratio,0.5593461348305957
baffle_height_30,A440 Tuning Ratio,Physical Measurements,Tuning Ratio,0.0661899653304262
baffle_height_40,E165 Tuning Ratio,Physical Measurements,Tuning Ratio,0.5547534325095209
baffle_height_40,A220 Tuning Ratio,Physical Measurements,Tuning Ratio,0.06754107892845229
baffle_height_40,E330 Tuning Ratio,Physical Measurements,Tuning Ratio,0.5547534325095209
baffle_height_40,A440 Tuning Ratio,Physical Measurements,Tuning Ratio,0.06754107892845229
baffle_height_50,E165 Tuning Ratio,Physical Measurements,Tuning Ratio,0.5524399555872562
baffle_height_50,A220 Tuning Ratio,Physical Measurements,Tuning Ratio,0.07125092288982326
baffle_height_50,E330 Tuning Ratio,Physical Measurements,Tuning Ratio,0.5524399555872562
baffle_height_50,A440 Tuning Ratio,Physical Measurements,Tuning Ratio,0.07125092288982326
baffle_height_60,E165 Tuning Ratio,Physical Measurements,Tuning Ratio,0.5484395813028535
baffle_height_60,A220 Tuning Ratio,Physical Measurements,Tuning Ratio,0.07554453698618013
baffle_height_60,E330 Tuning Ratio,Physical Measurements,Tuning Ratio,0.5484395813028535
baffle_height_60,A440 Tuning Ratio,Physical Measurements,Tuning Ratio,0.07554453698618013
baffle_height_70,E165 Tuning Ratio,Physical Measurements,Tuning Ratio,0.5477293401434102
baffle_height_70,A220 Tuning Ratio,Physical Measurements,Tuning Ratio,0.0748019339912549
baffle_height_70,E330 Tuning Ratio,Physical Measurements,Tuning Ratio,0.5477293401434102
baffle_height_70,A440 Tuning Ratio,Physical Measurements,Tuning Ratio,0.0748019339912549
bore_table_angle,E165 Tuning Ratio,Physical Measurements,Tuning Ratio,0.5455302776538967
bore_table_angle,A220 Tuning Ratio,Physical Measurements,Tuning Ratio,0.07681235688725496
bore_table_angle,E330 Tuning Ratio,Physical Measurements,Tuning Ratio,0.5455302776538967
bore_table_angle,A440 Tuning Ratio,Physical Measurements,Tuning Ratio,0.07681235688725496
baffle 3-1,E165 Tuning Ratio,Physical Measurements,Tuning Ratio,0.4606075735528259
baffle 3-1,A220 Tuning Ratio,Physical Measurements,Tuning Ratio,0.07874697749372284
baffle 3-1,E330 Tuning Ratio,Physical Measurements,Tuning Ratio,0.4606075735528259
baffle 3-1,A440 Tuning Ratio,Physical Measurements,Tuning Ratio,0.07874697749372284
baffle 8-3,E165 Tuning Ratio,Physical Measurements,Tuning Ratio,0.5099529227797783
baffle 8-3,A220 Tuning Ratio,Physical Measurements,Tuning Ratio,0.0634991249662078
baffle 8-3,E330 Tuning Ratio,Physical Measurements,Tuning Ratio,0.5099529227797783
baffle 8-3,A440 Tuning Ratio,Physical Measurements,Tuning Ratio,0.0634991249662078
baffle 13-8,E165 Tuning Ratio,Physical Measurements,Tuning Ratio,0.5402565044600209
baffle 13-8,A220 Tuning Ratio,Physical Measurements,Tuning Ratio,0.06523708953718732
baffle 13-8,E330 Tuning Ratio,Physical Measurements,Tuning Ratio,0.5402565044600209
baffle 13-8,A440 Tuning Ratio,Physical Measurements,Tuning Ratio,0.06523708953718732
E165 Rolloff,E165 Centroid,Rolloff,Centroid,0.9690192289021452
E165 Rolloff,A220 Centroid,Rolloff,Centroid,0.932199940690113
E165 Rolloff,E330 Centroid,Rolloff,Centroid,0.9427486407253377
E165 Rolloff,A440 Centroid,Rolloff,Centroid,0.9094594111711664
A220 Rolloff,E165 Centroid,Rolloff,Centroid,0.9357906282216135
A220 Rolloff,A220 Centroid,Rolloff,Centroid,0.9750219923109493
A220 Rolloff,E330 Centroid,Rolloff,Centroid,0.9448279466255194
A220 Rolloff,A440 Centroid,Rolloff,Centroid,0.9539045341618598
E330 Rolloff,E165 Centroid,Rolloff,Centroid,0.9267034541955246
E330 Rolloff,A220 Centroid,Rolloff,Centroid,0.8742543213362879
E330 Rolloff,E330 Centroid,Rolloff,Centroid,0.9358024650374033
E330 Rolloff,A440 Centroid,Rolloff,Centroid,0.8765885479277795
A440 Rolloff,E165 Centroid,Rolloff,Centroid,0.9208881515798869
A440 Rolloff,A220 Centroid,Rolloff,Centroid,0.9239043815089192
A440 Rolloff,E330 Centroid,Rolloff,Centroid,0.9345645529264661
A440 Rolloff,A440 Centroid,Rolloff,Centroid,0.9805813765727562
E165 Rolloff,E165 Frequency Deviation,Rolloff,Frequency Deviation,0.4369286418961846
E165 Rolloff,A220 Frequency Deviation,Rolloff,Frequency Deviation,0.2851059769886207
E165 Rolloff,E330 Frequency Deviation,Rolloff,Frequency Deviation,0.145026131468839
E165 Rolloff,A440 Frequency Deviation,Rolloff,Frequency Deviation,0.3027861820892184
A220 Rolloff,E165 Frequency Deviation,Rolloff,Frequency Deviation,0.3952525457064298
A220 Rolloff,A220 Frequency Deviation,Rolloff,Frequency Deviation,0.2079133331734186
A220 Rolloff,E330 Frequency Deviation,Rolloff,Frequency Deviation,0.1066694661047161
A220 Rolloff,A440 Frequency Deviation,Rolloff,Frequency Deviation,0.2018542015619765
E330 Rolloff,E165 Frequency Deviation,Rolloff,Frequency Deviation,0.3533097839428311
E330 Rolloff,A220 Frequency Deviation,Rolloff,Frequency Deviation,0.2578871035958754
E330 Rolloff,E330 Frequency Deviation,Rolloff,Frequency Deviation,0.1402708397660003
E330 Rolloff,A440 Frequency Deviation,Rolloff,Frequency Deviation,0.2962768053725369
A440 Rolloff,E165 Frequency Deviation,Rolloff,Frequency Deviation,0.3879887786748571
A440 Rolloff,A220 Frequency Deviation,Rolloff,Frequency Deviation,0.2727290551042748
A440 Rolloff,E330 Frequency Deviation,Rolloff,Frequency Deviation,0.154881624937782
A440 Rolloff,A440 Frequency Deviation,Rolloff,Frequency Deviation,0.2629031258410954
E165 Rolloff,E165 Fundamental dB,Rolloff,Fundamental,0.6842715428532247
E165 Rolloff,A220 Fundamental dB,Rolloff,Fundamental,0.1889626239029772
E165 Rolloff,E330 Fundamental dB,Rolloff,Fundamental,0.4695643157927525
E165 Rolloff,A440 Fundamental dB,Rolloff,Fundamental,0.3905414332149932
A220 Rolloff,E165 Fundamental dB,Rolloff,Fundamental,0.6721732327344825
A220 Rolloff,A220 Fundamental dB,Rolloff,Fundamental,0.1443406494300555
A220 Rolloff,E330 Fundamental dB,Rolloff,Fundamental,0.5294720955874321
A220 Rolloff,A440 Fundamental dB,Rolloff,Fundamental,0.4154259530493526
E330 Rolloff,E165 Fundamental dB,Rolloff,Fundamental,0.5991407669338208
E330 Rolloff,A220 Fundamental dB,Rolloff,Fundamental,0.1496684356957853
E330 Rolloff,E330 Fundamental dB,Rolloff,Fundamental,0.3644801841069577
E330 Rolloff,A440 Fundamental dB,Rolloff,Fundamental,0.4519734208404492
A440 Rolloff,E165 Fundamental dB,Rolloff,Fundamental,0.6439975353569716
A440 Rolloff,A220 Fundamental dB,Rolloff,Fundamental,0.1082095087223461
A440 Rolloff,E330 Fundamental dB,Rolloff,Fundamental,0.4754845111407564
A440 Rolloff,A440 Fundamental dB,Rolloff,Fundamental,0.4445173636231322
E165 Rolloff,E165 ot1 dB,Rolloff,Overtone,0.620973416038727
E165 Rolloff,E165 ot2 dB,Rolloff,Overtone,0.3524903079743889
E165 Rolloff,E165 ot3 dB,Rolloff,Overtone,0.3911610856581235
E165 Rolloff,E165 ot4 dB,Rolloff,Overtone,0.674218995895175
E165 Rolloff,E165 ot5 dB,Rolloff,Overtone,0.5863907807634734
E165 Rolloff,E165 ot6 dB,Rolloff,Overtone,0.5241377429095554
E165 Rolloff,E165 ot7 dB,Rolloff,Overtone,0.6366597622028509
E165 Rolloff,A220 ot1 dB,Rolloff,Overtone,0.49271741146450593
E165 Rolloff,A220 ot2 dB,Rolloff,Overtone,0.6880803022624031
E165 Rolloff,A220 ot3 dB,Rolloff,Overtone,0.5738238860220529
E165 Rolloff,A220 ot4 dB,Rolloff,Overtone,0.4054306312199982
E165 Rolloff,A220 ot5 dB,Rolloff,Overtone,0.3823877415172423
E165 Rolloff,A220 ot6 dB,Rolloff,Overtone,0.3885004267278815
E165 Rolloff,A220 ot7 dB,Rolloff,Overtone,0.4283879945994177
E165 Rolloff,E330 ot1 dB,Rolloff,Overtone,0.2367638278779732
E165 Rolloff,E330 ot2 dB,Rolloff,Overtone,0.5346023676587512
E165 Rolloff,E330 ot3 dB,Rolloff,Overtone,0.5922254898881678
E165 Rolloff,E330 ot4 dB,Rolloff,Overtone,0.4745772106258968
E165 Rolloff,E330 ot5 dB,Rolloff,Overtone,0.5339470732909952
E165 Rolloff,E330 ot6 dB,Rolloff,Overtone,0.532348020121848
E165 Rolloff,E330 ot7 dB,Rolloff,Overtone,0.5528307973038966
E165 Rolloff,A440 ot1 dB,Rolloff,Overtone,0.4799001427369761
E165 Rolloff,A440 ot2 dB,Rolloff,Overtone,0.1606347256549703
E165 Rolloff,A440 ot3 dB,Rolloff,Overtone,0.3103193987236207
E165 Rolloff,A440 ot4 dB,Rolloff,Overtone,0.3703728466519323
E165 Rolloff,A440 ot5 dB,Rolloff,Overtone,0.3773747909866697
E165 Rolloff,A440 ot6 dB,Rolloff,Overtone,0.4644133878904602
E165 Rolloff,A440 ot7 dB,Rolloff,Overtone,0.5846076958418319
A220 Rolloff,E165 ot1 dB,Rolloff,Overtone,0.6519242897456441
A220 Rolloff,E165 ot2 dB,Rolloff,Overtone,0.3105241256598189
A220 Rolloff,E165 ot3 dB,Rolloff,Overtone,0.4034320554869318
A220 Rolloff,E165 ot4 dB,Rolloff,Overtone,0.7268927217848287
A220 Rolloff,E165 ot5 dB,Rolloff,Overtone,0.5954103030475812
A220 Rolloff,E165 ot6 dB,Rolloff,Overtone,0.5107777178754018
A220 Rolloff,E165 ot7 dB,Rolloff,Overtone,0.6090229333380806
A220 Rolloff,A220 ot1 dB,Rolloff,Overtone,0.5002119354735168
A220 Rolloff,A220 ot2 dB,Rolloff,Overtone,0.6882529475442034
A220 Rolloff,A220 ot3 dB,Rolloff,Overtone,0.5552527597177697
A220 Rolloff,A220 ot4 dB,Rolloff,Overtone,0.3386883058168569
A220 Rolloff,A220 ot5 dB,Rolloff,Overtone,0.3152124741915671
A220 Rolloff,A220 ot6 dB,Rolloff,Overtone,0.3421564416157701
A220 Rolloff,A220 ot7 dB,Rolloff,Overtone,0.4057201043233601
A220 Rolloff,E330 ot1 dB,Rolloff,Overtone,0.1647033461083303
A220 Rolloff,E330 ot2 dB,Rolloff,Overtone,0.5588573230006011
A220 Rolloff,E330 ot3 dB,Rolloff,Overtone,0.584098179678082
A220 Rolloff,E330 ot4 dB,Rolloff,Overtone,0.4475222914024944
A220 Rolloff,E330 ot5 dB,Rolloff,Overtone,0.5367766528667415
A220 Rolloff,E330 ot6 dB,Rolloff,Overtone,0.544321213694743
A220 Rolloff,E330 ot7 dB,Rolloff,Overtone,0.5531163062242616
A220 Rolloff,A440 ot1 dB,Rolloff,Overtone,0.4027867741487929
A220 Rolloff,A440 ot2 dB,Rolloff,Overtone,0.1109334312383984
A220 Rolloff,A440 ot3 dB,Rolloff,Overtone,0.2610584221200221
A220 Rolloff,A440 ot4 dB,Rolloff,Overtone,0.3512941318072726
A220 Rolloff,A440 ot5 dB,Rolloff,Overtone,0.3502809309611997
A220 Rolloff,A440 ot6 dB,Rolloff,Overtone,0.4221005283617395
A220 Rolloff,A440 ot7 dB,Rolloff,Overtone,0.5538184581547557
E330 Rolloff,E165 ot1 dB,Rolloff,Overtone,0.5381405634156726
E330 Rolloff,E165 ot2 dB,Rolloff,Overtone,0.3504748626084244
E330 Rolloff,E165 ot3 dB,Rolloff,Overtone,0.4235479389718122
E330 Rolloff,E165 ot4 dB,Rolloff,Overtone,0.6676124809904476
E330 Rolloff,E165 ot5 dB,Rolloff,Overtone,0.5371012703622515
E330 Rolloff,E165 ot6 dB,Rolloff,Overtone,0.4949748122229248
E330 Rolloff,E165 ot7 dB,Rolloff,Overtone,0.6228920566272531
E330 Rolloff,A220 ot1 dB,Rolloff,Overtone,0.5580584273178207
E330 Rolloff,A220 ot2 dB,Rolloff,Overtone,0.6712175549782868
E330 Rolloff,A220 ot3 dB,Rolloff,Overtone,0.5770399554222685
E330 Rolloff,A220 ot4 dB,Rolloff,Overtone,0.413053640212547
E330 Rolloff,A220 ot5 dB,Rolloff,Overtone,0.3923574319097654
E330 Rolloff,A220 ot6 dB,Rolloff,Overtone,0.4032844417428683
E330 Rolloff,A220 ot7 dB,Rolloff,Overtone,0.4365263862968159
E330 Rolloff,E330 ot1 dB,Rolloff,Overtone,0.2606708220568105
E330 Rolloff,E330 ot2 dB,Rolloff,Overtone,0.4994602243918616
E330 Rolloff,E330 ot3 dB,Rolloff,Overtone,0.5530268577822792
E330 Rolloff,E330 ot4 dB,Rolloff,Overtone,0.4374765226225386
E330 Rolloff,E330 ot5 dB,Rolloff,Overtone,0.500100709677711
E330 Rolloff,E330 ot6 dB,Rolloff,Overtone,0.5014011581652238
E330 Rolloff,E330 ot7 dB,Rolloff,Overtone,0.5003643441573737
E330 Rolloff,A440 ot1 dB,Rolloff,Overtone,0.5046711813921627
E330 Rolloff,A440 ot2 dB,Rolloff,Overtone,0.1621389120744262
E330 Rolloff,A440 ot3 dB,Rolloff,Overtone,0.3348724157118464
E330 Rolloff,A440 ot4 dB,Rolloff,Overtone,0.376912630716838
E330 Rolloff,A440 ot5 dB,Rolloff,Overtone,0.364440834927743
E330 Rolloff,A440 ot6 dB,Rolloff,Overtone,0.4488955559907366
E330 Rolloff,A440 ot7 dB,Rolloff,Overtone,0.52572273559040394
A440 Rolloff,E165 ot1 dB,Rolloff,Overtone,0.5943061243934924
A440 Rolloff,E165 ot2 dB,Rolloff,Overtone,0.3802431449946598
A440 Rolloff,E165 ot3 dB,Rolloff,Overtone,0.4635989651383545
A440 Rolloff,E165 ot4 dB,Rolloff,Overtone,0.7717551923578223
A440 Rolloff,E165 ot5 dB,Rolloff,Overtone,0.6662597218019004
A440 Rolloff,E165 ot6 dB,Rolloff,Overtone,0.6096746425281998
A440 Rolloff,E165 ot7 dB,Rolloff,Overtone,0.6900622742232987
A440 Rolloff,A220 ot1 dB,Rolloff,Overtone,0.58959538126619
A440 Rolloff,A220 ot2 dB,Rolloff,Overtone,0.7825635540528102
A440 Rolloff,A220 ot3 dB,Rolloff,Overtone,0.6272455263147722
A440 Rolloff,A220 ot4 dB,Rolloff,Overtone,0.4354934262684009
A440 Rolloff,A220 ot5 dB,Rolloff,Overtone,0.4292298478553539
A440 Rolloff,A220 ot6 dB,Rolloff,Overtone,0.4477025257828735
A440 Rolloff,A220 ot7 dB,Rolloff,Overtone,0.5275679880104501
A440 Rolloff,E330 ot1 dB,Rolloff,Overtone,0.210439744524616
A440 Rolloff,E330 ot2 dB,Rolloff,Overtone,0.6322231190686729
A440 Rolloff,E330 ot3 dB,Rolloff,Overtone,0.6697472241366978
A440 Rolloff,E330 ot4 dB,Rolloff,Overtone,0.5363255432465928
A440 Rolloff,E330 ot5 dB,Rolloff,Overtone,0.6289555902678173
A440 Rolloff,E330 ot6 dB,Rolloff,Overtone,0.6314777908757498
A440 Rolloff,E330 ot7 dB,Rolloff,Overtone,0.6198623923775433
A440 Rolloff,A440 ot1 dB,Rolloff,Overtone,0.4588819674447451
A440 Rolloff,A440 ot2 dB,Rolloff,Overtone,0.1734518855621539
A440 Rolloff,A440 ot3 dB,Rolloff,Overtone,0.355071653072942
A440 Rolloff,A440 ot4 dB,Rolloff,Overtone,0.437417074744332
A440 Rolloff,A440 ot5 dB,Rolloff,Overtone,0.4215174732485847
A440 Rolloff,A440 ot6 dB,Rolloff,Overtone,0.4866107781493314
A440 Rolloff,A440 ot7 dB,Rolloff,Overtone,0.611282526532638
E165 Rolloff,facing_c0,Rolloff,Physical Measurements,0.423837644079362
E165 Rolloff,facing_c2,Rolloff,Physical Measurements,0.776814835847073
E165 Rolloff,facing_c3,Rolloff,Physical Measurements,0.7722369736855454
E165 Rolloff,facing_c4,Rolloff,Physical Measurements,0.4305776557955844
E165 Rolloff,Tip Opening,Rolloff,Physical Measurements,0.8332304549338702
E165 Rolloff,Facing Length,Rolloff,Physical Measurements,0.8441056535764279
E165 Rolloff,baffle_height_1,Rolloff,Physical Measurements,0.8340872486606392
E165 Rolloff,baffle_height_3,Rolloff,Physical Measurements,0.8312048394031977
E165 Rolloff,baffle_height_5,Rolloff,Physical Measurements,0.8292117200314024
E165 Rolloff,baffle_height_8,Rolloff,Physical Measurements,0.8247959411509598
E165 Rolloff,baffle_height_13,Rolloff,Physical Measurements,0.8195426827163044
E165 Rolloff,baffle_height_20,Rolloff,Physical Measurements,0.8165713285189691
E165 Rolloff,baffle_height_30,Rolloff,Physical Measurements,0.8281539193560252
E165 Rolloff,baffle_height_40,Rolloff,Physical Measurements,0.8374264253165465
E165 Rolloff,baffle_height_50,Rolloff,Physical Measurements,0.840024181346815
E165 Rolloff,baffle_height_60,Rolloff,Physical Measurements,0.8468110251586214
E165 Rolloff,baffle_height_70,Rolloff,Physical Measurements,0.8452569383140124
E165 Rolloff,bore_table_angle,Rolloff,Physical Measurements,0.8154003443562867
E165 Rolloff,baffle 3-1,Rolloff,Physical Measurements,0.6570993035348585
E165 Rolloff,baffle 8-3,Rolloff,Physical Measurements,0.7402286887562376
E165 Rolloff,baffle 13-8,Rolloff,Physical Measurements,0.7459156476996988
A220 Rolloff,facing_c0,Rolloff,Physical Measurements,0.3936457036589107
A220 Rolloff,facing_c2,Rolloff,Physical Measurements,0.8000329670281785
A220 Rolloff,facing_c3,Rolloff,Physical Measurements,0.8048438349287461
A220 Rolloff,facing_c4,Rolloff,Physical Measurements,0.4533057511374516
A220 Rolloff,Tip Opening,Rolloff,Physical Measurements,0.8662776747249172
A220 Rolloff,Facing Length,Rolloff,Physical Measurements,0.8705425078291552
A220 Rolloff,baffle_height_1,Rolloff,Physical Measurements,0.8662654274864143
A220 Rolloff,baffle_height_3,Rolloff,Physical Measurements,0.8658277779492589
A220 Rolloff,baffle_height_5,Rolloff,Physical Measurements,0.8641332084974135
A220 Rolloff,baffle_height_8,Rolloff,Physical Measurements,0.8586834926082095
A220 Rolloff,baffle_height_13,Rolloff,Physical Measurements,0.8490794829215369
A220 Rolloff,baffle_height_20,Rolloff,Physical Measurements,0.8423847539313956
A220 Rolloff,baffle_height_30,Rolloff,Physical Measurements,0.8529533381823821
A220 Rolloff,baffle_height_40,Rolloff,Physical Measurements,0.861946310224437
A220 Rolloff,baffle_height_50,Rolloff,Physical Measurements,0.8658242269251097
A220 Rolloff,baffle_height_60,Rolloff,Physical Measurements,0.8718617409061404
A220 Rolloff,baffle_height_70,Rolloff,Physical Measurements,0.8712934059621787
A220 Rolloff,bore_table_angle,Rolloff,Physical Measurements,0.8488102470084055
A220 Rolloff,baffle 3-1,Rolloff,Physical Measurements,0.7061062541501711
A220 Rolloff,baffle 8-3,Rolloff,Physical Measurements,0.7742313688503473
A220 Rolloff,baffle 13-8,Rolloff,Physical Measurements,0.7727830414943745
E330 Rolloff,facing_c0,Rolloff,Physical Measurements,0.4133013678285435
E330 Rolloff,facing_c2,Rolloff,Physical Measurements,0.7381155558248722
E330 Rolloff,facing_c3,Rolloff,Physical Measurements,0.7336531434181044
E330 Rolloff,facing_c4,Rolloff,Physical Measurements,0.4062673834567656
E330 Rolloff,Tip Opening,Rolloff,Physical Measurements,0.7954635678550162
